111972, 2027, 2444, 2656, 74, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127737, 1815, 2662, 2597, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127774, 1811, 2668, 2602, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127811, 1771, 2699, 2589, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127849, 1781, 2671, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127886, 1820, 2677, 2577, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127924, 1807, 2688, 2611, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127961, 1779, 2727, 2580, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
127999, 1781, 2679, 2581, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128036, 1799, 2685, 2595, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128074, 1787, 2711, 2602, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128111, 1756, 2728, 2565, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128149, 1778, 2705, 2589, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128183, 1792, 2706, 2566, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128217, 1797, 2683, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128251, 1779, 2708, 2588, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128285, 1742, 2714, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128319, 1750, 2712, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128353, 1751, 2717, 2571, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128387, 1775, 2730, 2565, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128421, 1759, 2713, 2591, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128455, 1765, 2704, 2593, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128489, 1771, 2704, 2598, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128530, 1736, 2733, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128571, 1748, 2743, 2566, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128612, 1803, 2680, 2568, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128653, 1810, 2703, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128694, 1756, 2724, 2582, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128735, 1746, 2717, 2593, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128776, 1765, 2722, 2594, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128817, 1761, 2683, 2596, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128858, 1773, 2734, 2586, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128899, 1749, 2716, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128935, 1776, 2731, 2583, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
128971, 1771, 2727, 2555, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129008, 1778, 2721, 2569, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129044, 1755, 2739, 2602, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129081, 1730, 2710, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129117, 1746, 2718, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129154, 1759, 2699, 2605, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129190, 1737, 2727, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129227, 1768, 2731, 2579, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129263, 1755, 2697, 2556, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129300, 1765, 2720, 2592, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129338, 1742, 2727, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129377, 1720, 2741, 2552, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129416, 1742, 2722, 2589, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129455, 1798, 2701, 2548, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129494, 1756, 2718, 2580, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129533, 1748, 2718, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129572, 1785, 2702, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129611, 1777, 2703, 2602, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129650, 1731, 2752, 2568, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129689, 1695, 2751, 2579, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129723, 1763, 2727, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129758, 1792, 2696, 2560, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129793, 1753, 2716, 2589, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129828, 1733, 2738, 2561, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129863, 1727, 2762, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129898, 1748, 2720, 2602, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129933, 1741, 2719, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
129968, 1730, 2734, 2571, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130003, 1753, 2735, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130038, 1753, 2723, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130073, 1767, 2725, 2567, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130113, 1769, 2724, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130154, 1784, 2728, 2575, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130195, 1768, 2754, 2583, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130236, 1726, 2726, 2600, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130277, 1764, 2717, 2581, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130318, 1771, 2717, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130359, 1757, 2699, 2591, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130400, 1758, 2712, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130441, 1745, 2709, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130482, 1763, 2712, 2590, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130520, 1747, 2742, 2563, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130559, 1745, 2703, 2585, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130597, 1778, 2701, 2588, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130636, 1782, 2695, 2601, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130675, 1761, 2695, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130713, 1740, 2723, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130752, 1740, 2737, 2599, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130790, 1759, 2736, 2569, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130829, 1750, 2723, 2592, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130868, 1751, 2735, 2575, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130908, 1729, 2728, 2581, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130949, 1740, 2757, 2554, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
130990, 1747, 2725, 2556, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131030, 1772, 2724, 2590, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131071, 1711, 2744, 2575, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131112, 1741, 2730, 2600, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131153, 1754, 2708, 2580, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131193, 1768, 2706, 2571, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131234, 1769, 2723, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131275, 1742, 2714, 2568, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131316, 1778, 2729, 2598, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131354, 1732, 2729, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131393, 1760, 2707, 2585, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131432, 1770, 2743, 2575, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131471, 1743, 2703, 2580, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131510, 1765, 2718, 2579, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131548, 1735, 2748, 2581, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131587, 1744, 2722, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131626, 1753, 2700, 2564, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131665, 1746, 2743, 2580, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131704, 1744, 2739, 2586, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131740, 1734, 2703, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131776, 1749, 2727, 2593, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131813, 1770, 2712, 2580, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131849, 1718, 2747, 2569, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131885, 1720, 2738, 2586, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131922, 1764, 2742, 2553, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131958, 1785, 2707, 2582, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
131994, 1755, 2720, 2598, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132031, 1733, 2728, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132067, 1736, 2746, 2574, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132104, 1763, 2730, 2605, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132143, 1736, 2717, 2559, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132183, 1728, 2711, 2577, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132222, 1758, 2732, 2604, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132262, 1750, 2709, 2562, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132301, 1733, 2717, 2566, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132341, 1742, 2757, 2583, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132380, 1748, 2721, 2566, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132420, 1744, 2702, 2588, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132459, 1733, 2741, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132499, 1745, 2713, 2569, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132539, 1746, 2730, 2594, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132579, 1760, 2722, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132619, 1752, 2717, 2572, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132659, 1756, 2720, 2560, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132699, 1733, 2759, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132739, 1701, 2745, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132779, 1771, 2728, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132819, 1767, 2726, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132859, 1764, 2743, 2598, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132900, 1724, 2735, 2552, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132938, 1728, 2757, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
132976, 1732, 2746, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133014, 1766, 2723, 2567, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133052, 1741, 2719, 2568, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133090, 1735, 2742, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133128, 1766, 2744, 2556, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133166, 1743, 2724, 2586, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133204, 1732, 2742, 2571, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133242, 1722, 2736, 2586, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133280, 1732, 2719, 2588, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133318, 1733, 2730, 2567, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133357, 1738, 2718, 2574, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133396, 1732, 2749, 2595, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133435, 1727, 2736, 2562, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133474, 1752, 2731, 2589, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133514, 1769, 2736, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133553, 1709, 2741, 2579, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133592, 1705, 2770, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133631, 1735, 2755, 2560, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133670, 1748, 2754, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133710, 1730, 2685, 2593, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133745, 1749, 2731, 2573, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133780, 1730, 2758, 2596, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133816, 1728, 2732, 2583, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133851, 1736, 2729, 2574, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133887, 1747, 2733, 2574, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133922, 1742, 2734, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133958, 1739, 2726, 2586, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
133993, 1741, 2709, 2581, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134029, 1732, 2761, 2591, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134064, 1715, 2741, 2576, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134100, 1721, 2748, 2594, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134138, 1740, 2733, 2583, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134177, 1754, 2728, 2522, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134216, 1754, 2699, 2582, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134255, 1735, 2737, 2568, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134294, 1782, 2716, 2567, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134333, 1770, 2715, 2597, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134372, 1774, 2729, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134411, 1763, 2702, 2570, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134450, 1818, 2705, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134489, 1821, 2679, 2606, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134531, 1809, 2669, 2581, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134574, 1801, 2690, 2550, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134616, 1771, 2712, 2584, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134659, 1771, 2691, 2589, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134702, 1818, 2655, 2559, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134744, 1795, 2693, 2619, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134787, 1777, 2690, 2578, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134829, 1825, 2660, 2598, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134872, 1855, 2675, 2576, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134915, 1826, 2679, 2580, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134951, 1844, 2674, 2581, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
134988, 1835, 2669, 2607, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135024, 1806, 2680, 2592, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135061, 1812, 2652, 2561, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135097, 1822, 2671, 2562, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135134, 1826, 2680, 2586, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135170, 1836, 2688, 2586, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135207, 1820, 2663, 2597, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135243, 1820, 2638, 2555, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135280, 1830, 2685, 2577, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135317, 1875, 2659, 2570, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135356, 1809, 2650, 2597, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135396, 1801, 2659, 2565, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135435, 1869, 2654, 2535, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135475, 1872, 2674, 2597, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135514, 1860, 2675, 2593, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
