144253, 2244, 2051, 2669, 85, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
159965, 1782, 2440, 2832, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160007, 1756, 2433, 2839, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160049, 1768, 2446, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160091, 1737, 2431, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160133, 1763, 2461, 2828, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160175, 1769, 2444, 2830, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160217, 1777, 2429, 2835, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160258, 1796, 2430, 2851, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160299, 1759, 2435, 2841, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160341, 1741, 2467, 2844, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160382, 1755, 2454, 2847, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160423, 1800, 2443, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160465, 1791, 2467, 2822, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160506, 1763, 2476, 2850, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160547, 1764, 2461, 2832, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160589, 1795, 2429, 2844, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160630, 1767, 2472, 2827, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160672, 1744, 2467, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160706, 1765, 2438, 2838, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160741, 1757, 2437, 2824, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160775, 1757, 2473, 2813, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160810, 1751, 2442, 2840, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160844, 1767, 2446, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160879, 1763, 2457, 2825, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160913, 1753, 2455, 2840, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160948, 1760, 2440, 2824, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
160982, 1767, 2470, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161017, 1765, 2467, 2844, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161057, 1774, 2462, 2825, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161098, 1787, 2459, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161139, 1763, 2456, 2820, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161180, 1762, 2448, 2853, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161221, 1736, 2475, 2830, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161261, 1744, 2464, 2858, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161302, 1759, 2458, 2820, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161343, 1791, 2451, 2814, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161384, 1761, 2458, 2854, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161425, 1729, 2459, 2837, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161466, 1789, 2441, 2839, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161500, 1761, 2441, 2835, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161535, 1744, 2490, 2840, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161570, 1766, 2441, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161605, 1780, 2459, 2826, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161640, 1765, 2451, 2832, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161674, 1761, 2477, 2818, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161709, 1732, 2463, 2831, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161744, 1741, 2434, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161779, 1770, 2458, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161814, 1741, 2460, 2850, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161855, 1772, 2461, 2849, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161897, 1750, 2459, 2818, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161939, 1744, 2491, 2851, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
161981, 1758, 2466, 2821, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162023, 1748, 2447, 2822, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162064, 1774, 2465, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162106, 1750, 2467, 2812, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162148, 1752, 2471, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162190, 1772, 2477, 2821, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162232, 1782, 2476, 2818, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162265, 1788, 2457, 2843, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162299, 1770, 2459, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162332, 1749, 2449, 2831, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162366, 1751, 2459, 2828, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162400, 1763, 2498, 2809, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162433, 1763, 2444, 2830, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162467, 1774, 2451, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162501, 1768, 2448, 2832, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162534, 1780, 2451, 2842, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162568, 1778, 2473, 2813, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162602, 1782, 2477, 2815, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162645, 1772, 2468, 2822, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162688, 1758, 2449, 2823, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162731, 1768, 2417, 2832, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162774, 1771, 2462, 2831, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162818, 1806, 2472, 2830, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162861, 1763, 2434, 2831, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162904, 1734, 2447, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162947, 1786, 2448, 2841, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
162990, 1750, 2450, 2831, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163034, 1750, 2466, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163077, 1780, 2454, 2828, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163120, 1793, 2465, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163163, 1760, 2451, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163207, 1745, 2486, 2828, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163250, 1765, 2432, 2853, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163293, 1765, 2473, 2837, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163337, 1741, 2450, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163380, 1768, 2449, 2827, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163423, 1768, 2464, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163467, 1767, 2439, 2839, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163500, 1740, 2467, 2837, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163534, 1756, 2471, 2842, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163567, 1774, 2448, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163601, 1773, 2438, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163634, 1758, 2461, 2848, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163668, 1751, 2456, 2852, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163701, 1768, 2456, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163735, 1764, 2450, 2822, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163768, 1764, 2442, 2822, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163802, 1790, 2455, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163836, 1756, 2484, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163876, 1729, 2456, 2844, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163917, 1775, 2439, 2813, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163957, 1774, 2449, 2835, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
163998, 1751, 2442, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164039, 1736, 2475, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164079, 1736, 2470, 2845, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164120, 1780, 2444, 2854, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164160, 1748, 2466, 2840, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164201, 1726, 2486, 2841, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164242, 1744, 2443, 2841, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164274, 1780, 2456, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164306, 1755, 2480, 2845, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164339, 1744, 2468, 2821, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164371, 1767, 2456, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164403, 1788, 2468, 2836, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164436, 1776, 2460, 2831, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164468, 1750, 2485, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164500, 1734, 2482, 2818, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164533, 1760, 2452, 2845, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164565, 1768, 2417, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164598, 1759, 2448, 2817, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164640, 1768, 2467, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164682, 1730, 2487, 2817, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164724, 1720, 2473, 2849, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164767, 1754, 2451, 2812, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164809, 1787, 2481, 2818, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164851, 1746, 2465, 2816, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164894, 1740, 2506, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164936, 1731, 2444, 2846, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
164978, 1779, 2465, 2806, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165021, 1709, 2479, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165058, 1727, 2467, 2826, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165096, 1788, 2457, 2820, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165133, 1760, 2440, 2810, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165171, 1750, 2483, 2816, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165209, 1753, 2466, 2823, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165246, 1764, 2447, 2824, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165284, 1762, 2448, 2841, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165321, 1782, 2455, 2840, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165359, 1766, 2463, 2825, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165397, 1768, 2430, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165435, 1762, 2459, 2815, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165473, 1780, 2468, 2823, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165511, 1781, 2474, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165549, 1734, 2458, 2833, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165587, 1765, 2451, 2844, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165626, 1812, 2468, 2781, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165664, 1806, 2446, 2809, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165702, 1764, 2448, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165740, 1788, 2468, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165778, 1793, 2451, 2824, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165817, 1783, 2453, 2826, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165858, 1763, 2489, 2793, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165900, 1788, 2444, 2803, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165942, 1799, 2443, 2808, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
165984, 1771, 2486, 2800, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166026, 1780, 2462, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166068, 1769, 2483, 2824, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166110, 1783, 2441, 2824, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166152, 1761, 2456, 2825, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166194, 1787, 2466, 2828, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166236, 1770, 2487, 2820, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166271, 1762, 2453, 2840, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166307, 1748, 2474, 2831, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166343, 1772, 2471, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166379, 1777, 2467, 2811, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166415, 1805, 2461, 2792, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166450, 1772, 2490, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166486, 1754, 2491, 2821, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166522, 1762, 2459, 2823, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166558, 1751, 2460, 2814, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166594, 1761, 2477, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166630, 1748, 2461, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166668, 1763, 2470, 2816, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166707, 1768, 2453, 2808, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166746, 1766, 2476, 2822, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166785, 1767, 2461, 2806, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166824, 1762, 2475, 2830, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166862, 1770, 2488, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166901, 1768, 2474, 2834, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166940, 1773, 2449, 2816, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
166979, 1742, 2463, 2811, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167018, 1770, 2475, 2828, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167059, 1775, 2450, 2812, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167100, 1727, 2489, 2828, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167141, 1733, 2476, 2829, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167183, 1773, 2455, 2803, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167224, 1767, 2455, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167265, 1750, 2488, 2810, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167307, 1725, 2483, 2822, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167348, 1735, 2457, 2815, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167389, 1759, 2499, 2818, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167431, 1714, 2476, 2845, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167467, 1706, 2469, 2824, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167504, 1747, 2469, 2812, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167540, 1726, 2470, 2827, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167577, 1740, 2500, 2801, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167613, 1734, 2492, 2811, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167650, 1747, 2498, 2817, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167686, 1731, 2484, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167723, 1730, 2473, 2816, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167759, 1738, 2497, 2823, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167796, 1740, 2511, 2793, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
