119052, -2892, 1395, -2393, 71, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137523, -2812, 1798, -2467, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137562, -2750, 1752, -2492, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137602, -2711, 1730, -2484, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137640, -2802, 1701, -2466, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137678, -2770, 1750, -2433, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137716, -2721, 1721, -2483, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137754, -2787, 1739, -2483, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137792, -2789, 1736, -2495, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137830, -2801, 1705, -2496, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137868, -2774, 1708, -2432, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137906, -2772, 1712, -2442, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137944, -2773, 1717, -2466, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
137982, -2782, 1678, -2467, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138021, -2801, 1712, -2469, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138058, -2764, 1744, -2412, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138095, -2795, 1713, -2441, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138132, -2768, 1727, -2439, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138169, -2803, 1665, -2422, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138206, -2847, 1677, -2405, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138243, -2824, 1732, -2425, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138280, -2781, 1693, -2417, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138317, -2809, 1712, -2387, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138354, -2841, 1746, -2404, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138391, -2837, 1704, -2439, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138432, -2834, 1735, -2386, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138473, -2819, 1734, -2379, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138514, -2858, 1656, -2435, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138555, -2847, 1747, -2390, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138596, -2866, 1697, -2406, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138637, -2814, 1700, -2413, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138678, -2839, 1676, -2365, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138719, -2823, 1722, -2331, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138760, -2839, 1663, -2385, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138802, -2803, 1661, -2368, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138838, -2832, 1716, -2362, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138874, -2845, 1750, -2364, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138911, -2801, 1702, -2372, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138947, -2874, 1742, -2372, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
138983, -2855, 1747, -2402, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139020, -2817, 1724, -2404, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139056, -2826, 1688, -2372, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139092, -2825, 1712, -2374, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139129, -2800, 1667, -2359, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139165, -2884, 1699, -2367, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139202, -2820, 1765, -2415, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139247, -2839, 1751, -2424, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139292, -2831, 1705, -2395, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139338, -2849, 1733, -2359, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139383, -2819, 1725, -2369, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139429, -2850, 1702, -2432, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139474, -2837, 1797, -2403, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139519, -2793, 1750, -2373, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139565, -2848, 1691, -2400, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139610, -2807, 1719, -2410, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139656, -2798, 1707, -2394, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139688, -2849, 1756, -2428, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139720, -2784, 1717, -2399, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139753, -2793, 1710, -2396, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139785, -2753, 1813, -2375, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139818, -2771, 1789, -2410, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139850, -2773, 1759, -2436, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139883, -2788, 1777, -2438, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139915, -2786, 1776, -2446, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139948, -2786, 1731, -2436, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
139980, -2758, 1744, -2447, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140013, -2790, 1811, -2453, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140058, -2747, 1752, -2437, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140104, -2748, 1738, -2476, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140149, -2751, 1758, -2458, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140195, -2759, 1740, -2453, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140241, -2767, 1770, -2442, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140286, -2779, 1763, -2426, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140332, -2796, 1753, -2420, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140377, -2748, 1742, -2426, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140423, -2745, 1725, -2383, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140469, -2713, 1710, -2395, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140504, -2765, 1746, -2405, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140540, -2757, 1766, -2427, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140576, -2768, 1743, -2430, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140612, -2811, 1750, -2482, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140648, -2819, 1793, -2467, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140683, -2743, 1742, -2450, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140719, -2778, 1755, -2432, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140755, -2750, 1730, -2482, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140791, -2759, 1725, -2472, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140827, -2772, 1745, -2461, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140861, -2723, 1767, -2474, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140896, -2793, 1737, -2434, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140931, -2762, 1730, -2473, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
140965, -2748, 1798, -2498, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141000, -2765, 1748, -2445, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141035, -2757, 1757, -2451, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141070, -2742, 1730, -2453, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141104, -2734, 1698, -2493, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141139, -2737, 1754, -2451, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141174, -2762, 1814, -2487, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141209, -2730, 1731, -2477, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141248, -2756, 1718, -2488, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141287, -2785, 1750, -2495, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141326, -2765, 1731, -2421, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141366, -2753, 1738, -2476, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141405, -2724, 1694, -2463, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141444, -2772, 1733, -2476, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141484, -2754, 1761, -2492, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141523, -2767, 1725, -2469, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141562, -2765, 1721, -2500, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141602, -2772, 1767, -2478, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141642, -2763, 1747, -2498, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141682, -2780, 1667, -2486, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141722, -2754, 1712, -2461, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141763, -2754, 1781, -2500, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141803, -2715, 1741, -2488, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141843, -2770, 1716, -2482, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141883, -2774, 1735, -2473, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141924, -2757, 1709, -2499, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
141964, -2723, 1704, -2506, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142004, -2713, 1685, -2459, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142045, -2740, 1733, -2499, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142080, -2753, 1770, -2499, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142116, -2798, 1716, -2515, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142152, -2793, 1739, -2530, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142187, -2770, 1765, -2495, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142223, -2748, 1739, -2475, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142259, -2735, 1724, -2439, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142294, -2761, 1717, -2472, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142330, -2689, 1743, -2434, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142366, -2711, 1705, -2464, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142402, -2710, 1743, -2492, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142444, -2720, 1761, -2487, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142486, -2723, 1690, -2520, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142528, -2772, 1719, -2496, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142571, -2745, 1750, -2488, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142613, -2766, 1698, -2525, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142655, -2729, 1717, -2492, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142698, -2733, 1735, -2476, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142740, -2723, 1696, -2516, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142782, -2707, 1697, -2527, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142825, -2741, 1705, -2522, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142865, -2718, 1717, -2507, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142906, -2722, 1645, -2540, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142947, -2739, 1692, -2523, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
142987, -2746, 1739, -2523, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143028, -2703, 1707, -2523, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143069, -2734, 1691, -2540, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143110, -2717, 1730, -2502, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143150, -2720, 1721, -2527, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143191, -2713, 1727, -2526, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143232, -2723, 1711, -2507, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143273, -2731, 1706, -2507, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143307, -2724, 1715, -2537, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143342, -2746, 1714, -2506, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143377, -2708, 1705, -2482, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143411, -2755, 1689, -2539, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143446, -2758, 1708, -2503, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143481, -2755, 1662, -2504, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143515, -2735, 1665, -2520, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143550, -2737, 1708, -2524, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143585, -2704, 1693, -2538, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143620, -2764, 1684, -2530, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143657, -2737, 1750, -2522, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143695, -2781, 1713, -2533, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143733, -2753, 1730, -2528, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143771, -2686, 1742, -2500, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143809, -2747, 1670, -2491, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143847, -2744, 1684, -2483, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143885, -2704, 1695, -2497, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143923, -2796, 1665, -2486, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143961, -2795, 1683, -2513, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
143999, -2770, 1676, -2482, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144037, -2757, 1639, -2481, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144074, -2746, 1685, -2478, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144111, -2745, 1712, -2508, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144148, -2700, 1696, -2512, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144185, -2769, 1687, -2464, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144222, -2776, 1674, -2474, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144259, -2738, 1665, -2519, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144296, -2730, 1655, -2542, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144333, -2728, 1703, -2531, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144370, -2761, 1662, -2529, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144408, -2774, 1635, -2553, 80, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144449, -2756, 1684, -2541, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144490, -2735, 1665, -2528, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144531, -2733, 1693, -2542, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144572, -2743, 1658, -2553, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144613, -2715, 1630, -2537, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144654, -2725, 1665, -2571, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144695, -2726, 1698, -2551, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144736, -2695, 1638, -2567, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144777, -2720, 1692, -2526, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144819, -2720, 1653, -2539, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144853, -2734, 1645, -2578, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144888, -2714, 1650, -2558, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144923, -2711, 1657, -2547, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144958, -2733, 1643, -2568, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
144993, -2732, 1651, -2582, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145027, -2724, 1660, -2566, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145062, -2730, 1633, -2538, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145097, -2735, 1667, -2564, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145132, -2738, 1626, -2571, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145167, -2740, 1608, -2582, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145202, -2770, 1659, -2583, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145243, -2769, 1647, -2581, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145284, -2718, 1613, -2551, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145325, -2745, 1620, -2544, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145366, -2755, 1624, -2563, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145407, -2716, 1641, -2550, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145448, -2711, 1672, -2575, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145489, -2736, 1710, -2545, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145530, -2712, 1706, -2539, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145571, -2748, 1696, -2548, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145612, -2769, 1693, -2533, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145658, -2747, 1665, -2516, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145705, -2733, 1653, -2523, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145751, -2767, 1663, -2466, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145798, -2763, 1693, -2483, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145845, -2735, 1728, -2509, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145891, -2753, 1747, -2473, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145938, -2685, 1759, -2450, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
145984, -2764, 1710, -2501, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146031, -2748, 1690, -2467, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146078, -2706, 1695, -2444, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146109, -2722, 1756, -2468, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146140, -2709, 1709, -2443, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146172, -2763, 1721, -2489, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146203, -2793, 1787, -2519, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146235, -2723, 1763, -2485, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146266, -2718, 1716, -2484, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146298, -2681, 1780, -2462, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146329, -2685, 1739, -2481, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146361, -2686, 1758, -2483, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146392, -2732, 1805, -2511, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146424, -2709, 1781, -2554, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146462, -2661, 1778, -2505, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146501, -2691, 1753, -2515, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146540, -2672, 1729, -2506, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146579, -2691, 1739, -2536, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146618, -2672, 1751, -2507, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146657, -2666, 1784, -2541, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146696, -2695, 1807, -2568, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146735, -2626, 1818, -2553, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
